mt20id,prfnm,prfpdfrom,prfpdto,fcltynm,poster,area,genrenm,openrun,prfstate
PF232243,현진주 연말 공연: Christmas In Corners,2023.12.22,2023.12.22,Corners Studio,http://www.kopis.or.kr/upload/pfmPoster/PF_PF232243_231211_170231.jpg,,대중음악,N,공연완료
PF232142,"영탁 단독 콘서트, TAK SHOW2: TAK'S WORLD [대전]",2023.12.09,2023.12.10,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF232142_231208_133025.gif,,대중음악,N,공연완료
PF232126,스크램블즈 정기연주회 [대전],2023.12.26,2023.12.26,조이마루아트홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF232126_231208_123908.gif,,대중음악,N,공연완료
PF231870,자란: 이,2023.12.23,2023.12.23,맞배집 (House Sincere),http://www.kopis.or.kr/upload/pfmPoster/PF_PF231870_231205_143848.jpeg,,대중음악,N,공연완료
PF231862,장윤정 라이브 콘서트 [대전],2024.02.17,2024.02.17,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF231862_231205_140240.gif,,대중음악,N,공연완료
PF231797,"텐거 공연, 언덕에 부는",2023.12.02,2023.12.02,맞배집 (House Sincere),http://www.kopis.or.kr/upload/pfmPoster/PF_PF231797_231204_173050.png,,대중음악,N,공연완료
PF231794,"집시재즈밴드 레브드집시, 미드나잇 인 파리 OST 콘서트",2023.12.23,2023.12.23,대전예술가의집,http://www.kopis.or.kr/upload/pfmPoster/PF_PF231794_231204_171202.jpg,,대중음악,N,공연완료
PF231771,"섬 시리즈 기획공연 vol.3: 이설아, 섬에서 마을로",2023.12.09,2023.12.09,맞배집 (House Sincere),http://www.kopis.or.kr/upload/pfmPoster/PF_PF231771_231204_160812.jpeg,,대중음악,N,공연완료
PF231768,"섬 시리즈 기획공연 vol.4: 이민휘, 섬과 미래와 고향",2023.12.16,2023.12.16,맞배집 (House Sincere),http://www.kopis.or.kr/upload/pfmPoster/PF_PF231768_231204_160330.jpeg,,대중음악,N,공연완료
PF231656,"허용별 콘서트, 보컬 전쟁: The War of Vocalists [대전]",2024.02.03,2024.02.03,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF231656_231204_110429.png,,대중음악,N,공연완료
PF231375,호박마차,2023.10.29,2023.10.29,맞배집 (House Sincere),http://www.kopis.or.kr/upload/pfmPoster/PF_PF231375_231129_152418.JPG,,대중음악,N,공연완료
PF231026,House Sincere 맞배집 오픈공연: 기념일,2023.09.21,2023.09.21,맞배집 (House Sincere),http://www.kopis.or.kr/upload/pfmPoster/PF_PF231026_231127_183105.jpeg,,대중음악,N,공연완료
PF230749,"장민호 전국투어 콘서트, 호시절(好時節): 민호랜드 MIN-HO LAND [대전]",2024.01.06,2024.01.07,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230749_231124_092334.gif,,대중음악,N,공연완료
PF230739,미스터트롯2 TOP7 콘서트 [대전],2024.03.09,2024.03.09,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF230739_231123_134406.gif,,대중음악,N,공연완료
PF230493,정동하X소향 THE GREATEST: 전율 [대전],2024.01.21,2024.01.21,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230493_231121_151101.gif,,대중음악,N,공연완료
PF230324,Tony Lakatos Quartet Jazz Concert (12.1) [대전],2023.12.01,2023.12.01,시크릿가든 D.Re.S,http://www.kopis.or.kr/upload/pfmPoster/PF_PF230324_231120_113500.gif,,대중음악,N,공연완료
PF230284,불타는 트롯맨 전국투어 콘서트 [대전],2024.01.13,2024.01.13,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF230284_231117_145949.gif,,대중음악,N,공연완료
PF230281,행복은 프렌드 [대전],2023.12.02,2023.12.02,인터플레이 [대전],http://www.kopis.or.kr/upload/pfmPoster/PF_PF230281_231117_144627.gif,,대중음악,N,공연완료
PF229780,Tony Lakatos Quartet Jazz Concert [대전],2023.12.02,2023.12.02,앙트르뽀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229780_231113_100325.gif,,대중음악,N,공연완료
PF229537,백지영 전국투어 콘서트: BAEK SPACE [대전],2024.01.20,2024.01.20,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229537_231108_102822.jpg,,대중음악,N,공연완료
PF229382,클래즈5의 Holly Jolly Christmas Concert [대전],2023.12.23,2023.12.23,대전시립연정국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF229382_231106_134543.gif,,대중음악,N,공연완료
PF229261,임영웅 콘서트: IM HERO TOUR [대전],2023.12.29,2023.12.31,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229261_231103_110213.gif,,대중음악,N,공연완료
PF229129,"AKMU CONCERT, AKMUTOPIA [대전]",2024.01.20,2024.01.21,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF229129_231102_093025.gif,,대중음악,N,공연완료
PF228499,최백호 콘서트 [대전],2023.12.09,2023.12.09,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF228499_231024_100338.jpg,,대중음악,N,공연완료
PF227814,블루스& 록 라이브 [대전],2023.10.14,2023.10.14,DCAN센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF227814_231016_123032.gif,,대중음악,N,공연완료
PF227634,너드커넥션 단독 공연: 설명하기 어려운 것들 [대전],2023.11.04,2023.11.04,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF227634_231012_131704.gif,,대중음악,N,공연완료
PF227228,해량이 들려주는 바다가 부르는 노래 [대전],2023.10.28,2023.10.28,아트그라운드 플래닌,http://www.kopis.or.kr/upload/pfmPoster/PF_PF227228_231006_140742.jpg,,대중음악,N,공연완료
PF226999,변진섭 전국투어 콘서트: 변천사 [대전],2023.12.16,2023.12.16,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226999_231005_092402.jpg,,대중음악,N,공연완료
PF226934,"대전문화예술지킴이 감사콘서트, 제18편: 여행",2023.10.21,2023.10.21,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226934_231004_124203.gif,,대중음악,N,공연완료
PF226894,이승철 전국투어 콘서트: RETRO Night [대전],2023.11.18,2023.11.18,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226894_231004_100844.gif,,대중음악,N,공연완료
PF226886,V.O.S 콘서트: OUR VOICES [대전],2023.12.30,2023.12.31,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226886_231004_094012.gif,,대중음악,N,공연완료
PF226703,"이승환 콘서트, 이상한 이승환 [대전]",2023.12.02,2023.12.02,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226703_230926_110409.jpg,,대중음악,N,공연완료
PF226548,송가인 with 바라지 [대전],2023.12.16,2023.12.17,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226548_230925_101419.gif,,대중음악,N,공연완료
PF226421,"이한철 가을콘서트, 단풍 보러 갑니다 [대전]",2023.10.28,2023.10.28,문화공감 철,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226421_230921_154124.gif,,대중음악,N,공연완료
PF226342,노을 연말 투어 콘서트: 노을이 내린 밤 [대전],2023.11.25,2023.11.25,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF226342_230921_094938.jpg,,대중음악,N,공연완료
PF225922,"감사콘서트, 최우선&박성현 [대전]",2023.10.21,2023.10.21,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225922_230915_101122.gif,,대중음악,N,공연완료
PF225714,"카즈미 타테이시 트리오 내한공연: 지브리, 재즈를 만나다 [대전]",2023.11.18,2023.11.18,목원대학교,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225714_230912_130100.gif,,대중음악,N,공연완료
PF225577,론 브랜튼의 재즈 크리스마스! [대전],2023.12.24,2023.12.24,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225577_230911_113746.jpg,,대중음악,N,공연완료
PF225397,조항조 & 진성 브로맨스 콘서트 [대전],2023.11.04,2023.11.04,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225397_230907_103848.gif,,대중음악,N,공연완료
PF225336,매니악킹즈 라이브 [대전],2023.09.09,2023.09.09,DCAN센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225336_230906_112139.gif,,대중음악,N,공연완료
PF225026,예레미 라이브 in 대전,2023.09.16,2023.09.16,DCAN센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF225026_230901_105035.gif,,대중음악,N,공연완료
PF223388,"카디(KARDI), INSIDE OUT CLUB TOUR [대전]",2023.08.11,2023.08.11,인터플레이 [대전],http://www.kopis.or.kr/upload/pfmPoster/PF_PF223388_230807_112609.jfif,,대중음악,N,공연완료
PF222972,헤이맨 (HeyMen) 정규 1집 Shelter 쇼케이스 [대전],2023.08.26,2023.08.26,그린빈 버찌라이브하우스,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222972_230729_054933.gif,,대중음악,N,공연완료
PF222723,Flight0826: Low Hanging Fruits 편 [대전],2023.08.26,2023.08.26,인터플레이 [대전],http://www.kopis.or.kr/upload/pfmPoster/PF_PF222723_230725_133919.jfif,,대중음악,N,공연완료
PF222719,엠씨더맥스 이수 콘서트: 기행문 [대전],2023.09.02,2023.09.03,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222719_230725_132053.jfif,,대중음악,N,공연완료
PF222416,부활 단독콘서트: Born Again [대전],2023.10.07,2023.10.07,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF222416_230719_143830.gif,,대중음악,N,공연완료
PF221722,10CM Festival Summer Concert with CGV vol. 2 [대전],2023.08.05,2023.08.05,CGV 대전,http://www.kopis.or.kr/upload/pfmPoster/PF_PF221722_230707_135308.gif,,대중음악,N,공연완료
PF221486,앙상블 솔리 데오 정기연주회,2023.07.29,2023.07.29,대전시립연정국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF221486_230705_114908.gif,,대중음악,N,공연완료
PF221156,"재즈로의 초대, 재즈뮤지션 나윤선 [대전]",2023.10.10,2023.10.10,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF221156_230629_133150.gif,,대중음악,N,공연완료
PF221065,"SUMMER COOL JAZZ, 재즈베이시스트 오구일 [대전]",2023.07.13,2023.07.13,대전시립연정국악원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF221065_230627_152801.gif,,대중음악,N,공연완료
PF220684,"짙은 콘서트, 녹음(綠陰) [대전]",2023.07.15,2023.07.16,대전음악창작소,http://www.kopis.or.kr/upload/pfmPoster/PF_PF220684_230622_125549.gif,,대중음악,N,공연완료
PF220663,박창근 콘서트: 우리들 꿈에 관한 이야기 [대전],2023.07.29,2023.07.30,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF220663_230622_111234.JPG,,대중음악,N,공연완료
PF220516,엑스포93 워터뮤직페스티벌 [대전],2023.06.30,2023.07.30,엑스포 과학공원 한빛탑,http://www.kopis.or.kr/upload/pfmPoster/PF_PF220516_230620_114811.jpg,,대중음악,N,공연완료
PF220417,"김기태 전국투어 콘서트, 위로 [대전]",2023.08.19,2023.08.19,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF220417_230619_132106.gif,,대중음악,N,공연완료
PF220022,PEPPERTONES CLUB TOUR [대전],2023.07.15,2023.07.15,인터플레이 [대전],http://www.kopis.or.kr/upload/pfmPoster/PF_PF220022_230612_162152.gif,,대중음악,N,공연완료
PF219438,오오오O.O.O BECK TO BEOK [대전],2023.06.10,2023.06.10,인터플레이 [대전],http://www.kopis.or.kr/upload/pfmPoster/PF_PF219438_230601_124418.jpg,,대중음악,N,공연완료
PF218278,"이승철 전국투어 콘서트, RETRO Night [대전]",2023.07.15,2023.07.15,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF218278_230512_092828.gif,,대중음악,N,공연완료
PF217845,"영화음악 콘서트, He' s a Pirate [대전]",2023.05.27,2023.05.27,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF217845_230504_142958.gif,,대중음악,N,공연완료
PF217772,"KAIST 문화행사, 아카펠라 그룹 엑시트",2023.05.12,2023.05.12,한국과학기술원,http://www.kopis.or.kr/upload/pfmPoster/PF_PF217772_230503_122758.png,,대중음악,N,공연완료
PF216185,디즈니 인 재즈 [대전],2023.05.06,2023.05.06,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF216185_230404_145355.gif,,대중음악,N,공연완료
PF215758,이찬원 콘서트: ONE DAY [대전],2023.05.20,2023.05.21,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215758_230328_114622.jpg,,대중음악,N,공연완료
PF215680,"박강수 콘서트, 꽃피는 봄 [대전]",2023.04.14,2023.04.14,이수아트홀 [대전],http://www.kopis.or.kr/upload/pfmPoster/PF_PF215680_230327_135316.gif,,대중음악,N,공연완료
PF215310,"다수의 멜로디, Boundary",2023.03.25,2023.03.25,대전음악창작소,http://www.kopis.or.kr/upload/pfmPoster/PF_PF215310_230320_153050.jpg,,대중음악,N,공연완료
PF215160,미스터트롯2 전국투어 콘서트 [대전],2023.06.03,2023.06.04,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF215160_230317_100548.gif,,대중음악,N,공연완료
PF215156,불타는 트롯맨 전국투어 콘서트 [대전],2023.06.10,2023.06.10,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF215156_230317_095546.gif,,대중음악,N,공연완료
PF214866,Live Performance,2023.03.18,2023.03.18,대전음악창작소,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214866_230313_135914.jpg,,대중음악,N,공연완료
PF214825,"어쩌다 페스티벌, 적재 X 이진아 [대전]",2023.04.29,2023.04.29,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214825_230313_110211.gif,,대중음악,N,공연완료
PF214823,"어쩌다 페스티벌, 정세운 X 스윗소로우 SUDDENLY FESTIVAL [대전]",2023.04.30,2023.04.30,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214823_230313_105654.gif,,대중음악,N,공연완료
PF214711,재즈란 무엇인가?: Spring LIVE Jazz Festival with 또모 [대전],2023.03.25,2023.03.25,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF214711_230310_112750.jpg,,대중음악,N,공연완료
PF213705,빅3: 행복한 만남 콘서트 [대전],2023.04.15,2023.04.15,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF213705_230221_123329.jpg,,대중음악,N,공연완료
PF213662,박성현 콘서트: 마중 [대전],2023.03.11,2023.03.11,대전청소년위캔센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF213662_230220_152324.gif,,대중음악,N,공연완료
PF212649,이승윤 전국투어 콘서트: DOCKING [대전],2023.03.18,2023.03.18,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF212649_230206_100927.gif,,대중음악,N,공연완료
PF211527,"제17편 대전문화예술지킴이 감사콘서트, Movie & Music",2023.02.16,2023.02.16,대전예술의전당,http://www.kopis.or.kr/upload/pfmPoster/PF_PF211527_230127_154416.gif,,대중음악,N,공연완료
PF209706,이은미 전국투어 콘서트: NOCTURN [대전],2023.02.18,2023.02.18,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF209706_230112_133731.gif,,대중음악,N,공연완료
PF205249,조명섭 콘서트: 참좋은 달밤음악회 [대전],2023.02.04,2023.02.04,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF205249_230102_133208.gif,,대중음악,N,공연완료
PF204149,SURL(설) 전국투어: review of us [대전],2023.01.08,2023.01.08,인터플레이 [대전],http://www.kopis.or.kr/upload/pfmPoster/PF_PF204149_221213_154735.gif,,대중음악,N,공연완료
PF204068,장윤정 라이브 콘서트 [대전],2023.02.04,2023.02.04,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF204068_221212_164027.gif,,대중음악,N,공연완료
PF202954,엠씨더맥스 이수 콘서트: 겨울나기 [대전],2023.01.28,2023.01.28,대전컨벤션센터 (DCC),http://www.kopis.or.kr/upload/pfmPoster/PF_PF202954_221124_144848.jfif,,대중음악,N,공연완료
PF202892,김창완밴드 전국투어: 아니벌써 [대전],2023.04.15,2023.04.15,우송예술회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF202892_221124_093701.gif,,대중음악,N,공연완료
PF202595,멜로망스 전국투어 콘서트: Festival [대전],2023.02.04,2023.02.05,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF202595_221121_131754.gif,,대중음악,N,공연완료
PF201420,에일리 전국투어 콘서트: 한 걸음 더 [대전],2023.01.28,2023.01.29,충남대학교 정심화국제문화회관,http://www.kopis.or.kr/upload/pfmPoster/PF_PF201420_221103_123158.gif,,대중음악,N,공연완료
PF263970,"비원뮤직홀 로맨틱 시리즈, 마티네 콘서트: 재즈가 있는 로비",2025.04.30,2025.04.30,비원뮤직홀,http://www.kopis.or.kr/upload/pfmPoster/PF_PF263970_250428_130411.png,,대중음악,N,공연완료
PF263796,"서구愛 마토콘서트, 봄愛콘서트 with 박창근",2025.04.26,2025.04.26,이현공원 [대구],http://www.kopis.or.kr/upload/pfmPoster/PF_PF263796_250424_111727.jpg,,대중음악,N,공연완료
PF262082,"찰리재즈퀄텟, ONLY FOR JAZZ [대구] (4월)",2025.04.25,2025.04.25,에이치아츠 (H-Art),http://www.kopis.or.kr/upload/pfmPoster/PF_PF262082_250331_110915.gif,,대중음악,N,공연완료
PF261053,보컬리스트 정은주 단독콘서트: 뮤직 파노라마 [대구],2025.04.25,2025.04.25,아양아트센터,http://www.kopis.or.kr/upload/pfmPoster/PF_PF261053_250314_105102.jpg,,대중음악,N,공연완료
PF260830,윤종신 전국 투어 콘서트: 그때 [대구],2025.04.19,2025.04.19,엑스코(exco),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260830_250312_105634.jpg,,대중음악,N,공연완료
PF260683,"DSAC 시즌 콘서트, 인디 스테이션: 지소쿠리클럽 [대구]",2025.04.12,2025.04.12,달서아트센터 (구. 웃는얼굴아트센터),http://www.kopis.or.kr/upload/pfmPoster/PF_PF260683_250310_155912.jpg,,대중음악,N,공연완료
PF260675,크랙샷 앨범 발매 기념 클럽 투어: GET OVER [대구],2025.03.23,2025.03.23,클럽헤비,http://www.kopis.or.kr/upload/pfmPoster/PF_PF260675_250310_153649.gif,,대중음악,N,공연완료
